store_id,state_id,cat_id,wm_yr_wk,weekly_units,week_start,n_days,month,year,week_of_year
CA_3,CA,HOBBIES,11441,3701,2014-11-08,7,11,2014,45
CA_3,CA,HOBBIES,11442,4053,2014-11-15,7,11,2014,46
CA_3,CA,HOBBIES,11443,3612,2014-11-22,7,11,2014,47
CA_3,CA,HOBBIES,11444,3968,2014-11-29,7,11,2014,48
CA_3,CA,HOBBIES,11445,3765,2014-12-06,7,12,2014,49
CA_3,CA,HOBBIES,11446,3537,2014-12-13,7,12,2014,50
CA_3,CA,HOBBIES,11447,3361,2014-12-20,7,12,2014,51
CA_3,CA,HOBBIES,11448,3733,2014-12-27,7,12,2014,52
CA_3,CA,HOBBIES,11449,3452,2015-01-03,7,1,2015,1
CA_3,CA,HOBBIES,11450,3519,2015-01-10,7,1,2015,2
CA_3,CA,HOBBIES,11451,4325,2015-01-17,7,1,2015,3
CA_3,CA,HOBBIES,11452,3702,2015-01-24,7,1,2015,4
CA_3,CA,HOBBIES,11501,4328,2015-01-31,7,1,2015,5
CA_3,CA,HOBBIES,11502,3932,2015-02-07,7,2,2015,6
CA_3,CA,HOBBIES,11503,3701,2015-02-14,7,2,2015,7
CA_3,CA,HOBBIES,11504,3952,2015-02-21,7,2,2015,8
CA_3,CA,HOBBIES,11505,4119,2015-02-28,7,2,2015,9
CA_3,CA,HOBBIES,11506,4052,2015-03-07,7,3,2015,10
CA_3,CA,HOBBIES,11507,4262,2015-03-14,7,3,2015,11
CA_3,CA,HOBBIES,11508,3801,2015-03-21,7,3,2015,12
CA_3,CA,HOBBIES,11509,4711,2015-03-28,7,3,2015,13
CA_3,CA,HOBBIES,11510,4489,2015-04-04,7,4,2015,14
CA_3,CA,HOBBIES,11511,3885,2015-04-11,7,4,2015,15
CA_3,CA,HOBBIES,11512,4165,2015-04-18,7,4,2015,16
CA_3,CA,HOBBIES,11513,4236,2015-04-25,7,4,2015,17
CA_3,CA,HOBBIES,11514,4364,2015-05-02,7,5,2015,18
CA_3,CA,HOBBIES,11515,4172,2015-05-09,7,5,2015,19
CA_3,CA,HOBBIES,11516,4360,2015-05-16,7,5,2015,20
CA_3,CA,HOBBIES,11517,4469,2015-05-23,7,5,2015,21
CA_3,CA,HOBBIES,11518,4319,2015-05-30,7,5,2015,22
CA_3,CA,HOBBIES,11519,4438,2015-06-06,7,6,2015,23
CA_3,CA,HOBBIES,11520,4065,2015-06-13,7,6,2015,24
CA_3,CA,HOBBIES,11521,3992,2015-06-20,7,6,2015,25
CA_3,CA,HOBBIES,11522,4796,2015-06-27,7,6,2015,26
CA_3,CA,HOBBIES,11523,3932,2015-07-04,7,7,2015,27
CA_3,CA,HOBBIES,11524,4144,2015-07-11,7,7,2015,28
CA_3,CA,HOBBIES,11525,4355,2015-07-18,7,7,2015,29
CA_3,CA,HOBBIES,11526,4079,2015-07-25,7,7,2015,30
CA_3,CA,HOBBIES,11527,4462,2015-08-01,7,8,2015,31
CA_3,CA,HOBBIES,11528,4335,2015-08-08,7,8,2015,32
CA_3,CA,HOBBIES,11529,4269,2015-08-15,7,8,2015,33
CA_3,CA,HOBBIES,11530,4433,2015-08-22,7,8,2015,34
CA_3,CA,HOBBIES,11531,4627,2015-08-29,7,8,2015,35
CA_3,CA,HOBBIES,11532,4228,2015-09-05,7,9,2015,36
CA_3,CA,HOBBIES,11533,4126,2015-09-12,7,9,2015,37
CA_3,CA,HOBBIES,11534,4344,2015-09-19,7,9,2015,38
CA_3,CA,HOBBIES,11535,4601,2015-09-26,7,9,2015,39
CA_3,CA,HOBBIES,11536,4482,2015-10-03,7,10,2015,40
CA_3,CA,HOBBIES,11537,3915,2015-10-10,7,10,2015,41
CA_3,CA,HOBBIES,11538,4694,2015-10-17,7,10,2015,42
CA_3,CA,HOBBIES,11539,4582,2015-10-24,7,10,2015,43
CA_3,CA,HOBBIES,11540,4519,2015-10-31,7,10,2015,44
CA_3,CA,HOBBIES,11541,4506,2015-11-07,7,11,2015,45
CA_3,CA,HOBBIES,11542,4165,2015-11-14,7,11,2015,46
CA_3,CA,HOBBIES,11543,4076,2015-11-21,7,11,2015,47
CA_3,CA,HOBBIES,11544,4134,2015-11-28,7,11,2015,48
CA_3,CA,HOBBIES,11545,4272,2015-12-05,7,12,2015,49
CA_3,CA,HOBBIES,11546,4430,2015-12-12,7,12,2015,50
CA_3,CA,HOBBIES,11547,3778,2015-12-19,7,12,2015,51
CA_3,CA,HOBBIES,11548,4209,2015-12-26,7,12,2015,52
CA_3,CA,HOBBIES,11549,4142,2016-01-02,7,1,2016,53
CA_3,CA,HOBBIES,11550,4084,2016-01-09,7,1,2016,1
CA_3,CA,HOBBIES,11551,3798,2016-01-16,7,1,2016,2
CA_3,CA,HOBBIES,11552,4243,2016-01-23,7,1,2016,3
CA_3,CA,HOBBIES,11601,4426,2016-01-30,7,1,2016,4
CA_3,CA,HOBBIES,11602,4002,2016-02-06,7,2,2016,5
CA_3,CA,HOBBIES,11603,4283,2016-02-13,7,2,2016,6
CA_3,CA,HOBBIES,11604,3993,2016-02-20,7,2,2016,7
CA_3,CA,HOBBIES,11605,4070,2016-02-27,7,2,2016,8
CA_3,CA,HOBBIES,11606,4149,2016-03-05,7,3,2016,9
CA_3,CA,HOBBIES,11607,4263,2016-03-12,7,3,2016,10
CA_3,CA,HOBBIES,11608,3979,2016-03-19,7,3,2016,11
CA_3,CA,HOBBIES,11609,3957,2016-03-26,7,3,2016,12
CA_3,CA,HOBBIES,11610,3908,2016-04-02,7,4,2016,13
CA_3,CA,HOBBIES,11611,3792,2016-04-09,7,4,2016,14
CA_3,CA,HOBBIES,11612,4210,2016-04-16,7,4,2016,15
CA_3,CA,HOBBIES,11613,4201,2016-04-23,7,4,2016,16
CA_3,CA,HOBBIES,11614,4420,2016-04-30,7,4,2016,17
CA_3,CA,HOBBIES,11615,3927,2016-05-07,7,5,2016,18
CA_3,CA,HOBBIES,11616,4124,2016-05-14,7,5,2016,19
CA_3,CA,HOUSEHOLD,11417,10242,2014-05-24,7,5,2014,21
CA_3,CA,HOUSEHOLD,11418,11495,2014-05-31,7,5,2014,22
CA_3,CA,HOUSEHOLD,11419,10831,2014-06-07,7,6,2014,23
CA_3,CA,HOUSEHOLD,11420,10697,2014-06-14,7,6,2014,24
CA_3,CA,HOUSEHOLD,11421,11213,2014-06-21,7,6,2014,25
CA_3,CA,HOUSEHOLD,11422,11619,2014-06-28,7,6,2014,26
CA_3,CA,HOUSEHOLD,11423,11658,2014-07-05,7,7,2014,27
CA_3,CA,HOUSEHOLD,11424,11389,2014-07-12,7,7,2014,28
CA_3,CA,HOUSEHOLD,11425,11842,2014-07-19,7,7,2014,29
CA_3,CA,HOUSEHOLD,11426,12146,2014-07-26,7,7,2014,30
CA_3,CA,HOUSEHOLD,11427,12626,2014-08-02,7,8,2014,31
CA_3,CA,HOUSEHOLD,11428,12123,2014-08-09,7,8,2014,32
CA_3,CA,HOUSEHOLD,11429,12998,2014-08-16,7,8,2014,33
CA_3,CA,HOUSEHOLD,11430,12785,2014-08-23,7,8,2014,34
CA_3,CA,HOUSEHOLD,11431,12518,2014-08-30,7,8,2014,35
CA_3,CA,HOUSEHOLD,11432,11892,2014-09-06,7,9,2014,36
CA_3,CA,HOUSEHOLD,11433,11916,2014-09-13,7,9,2014,37
CA_3,CA,HOUSEHOLD,11434,12504,2014-09-20,7,9,2014,38
CA_3,CA,HOUSEHOLD,11435,12536,2014-09-27,7,9,2014,39
CA_3,CA,HOUSEHOLD,11436,12512,2014-10-04,7,10,2014,40
CA_3,CA,HOUSEHOLD,11437,11500,2014-10-11,7,10,2014,41
CA_3,CA,HOUSEHOLD,11438,12017,2014-10-18,7,10,2014,42
CA_3,CA,HOUSEHOLD,11439,9883,2014-10-25,7,10,2014,43
CA_3,CA,HOUSEHOLD,11440,12154,2014-11-01,7,11,2014,44
CA_3,CA,HOUSEHOLD,11441,10897,2014-11-08,7,11,2014,45
CA_3,CA,HOUSEHOLD,11442,10549,2014-11-15,7,11,2014,46
CA_3,CA,HOUSEHOLD,11443,10669,2014-11-22,7,11,2014,47
CA_3,CA,HOUSEHOLD,11444,10729,2014-11-29,7,11,2014,48
CA_3,CA,HOUSEHOLD,11445,9724,2014-12-06,7,12,2014,49
CA_3,CA,HOUSEHOLD,11446,9107,2014-12-13,7,12,2014,50
CA_3,CA,HOUSEHOLD,11447,8284,2014-12-20,7,12,2014,51
CA_3,CA,HOUSEHOLD,11448,10125,2014-12-27,7,12,2014,52
CA_3,CA,HOUSEHOLD,11449,8969,2015-01-03,7,1,2015,1
CA_3,CA,HOUSEHOLD,11450,9968,2015-01-10,7,1,2015,2
CA_3,CA,HOUSEHOLD,11451,11132,2015-01-17,7,1,2015,3
CA_3,CA,HOUSEHOLD,11452,10628,2015-01-24,7,1,2015,4
CA_3,CA,HOUSEHOLD,11501,11602,2015-01-31,7,1,2015,5
CA_3,CA,HOUSEHOLD,11502,12682,2015-02-07,7,2,2015,6
CA_3,CA,HOUSEHOLD,11503,11566,2015-02-14,7,2,2015,7
CA_3,CA,HOUSEHOLD,11504,11932,2015-02-21,7,2,2015,8
CA_3,CA,HOUSEHOLD,11505,11269,2015-02-28,7,2,2015,9
CA_3,CA,HOUSEHOLD,11506,12721,2015-03-07,7,3,2015,10
CA_3,CA,HOUSEHOLD,11507,11817,2015-03-14,7,3,2015,11
CA_3,CA,HOUSEHOLD,11508,12261,2015-03-21,7,3,2015,12
CA_3,CA,HOUSEHOLD,11509,12171,2015-03-28,7,3,2015,13
CA_3,CA,HOUSEHOLD,11510,13279,2015-04-04,7,4,2015,14
CA_3,CA,HOUSEHOLD,11511,12014,2015-04-11,7,4,2015,15
CA_3,CA,HOUSEHOLD,11512,12062,2015-04-18,7,4,2015,16
CA_3,CA,HOUSEHOLD,11513,11678,2015-04-25,7,4,2015,17
CA_3,CA,HOUSEHOLD,11514,12101,2015-05-02,7,5,2015,18
CA_3,CA,HOUSEHOLD,11515,12006,2015-05-09,7,5,2015,19
CA_3,CA,HOUSEHOLD,11516,12505,2015-05-16,7,5,2015,20
CA_3,CA,HOUSEHOLD,11517,12665,2015-05-23,7,5,2015,21
CA_3,CA,HOUSEHOLD,11518,13337,2015-05-30,7,5,2015,22
CA_3,CA,HOUSEHOLD,11519,12678,2015-06-06,7,6,2015,23
CA_3,CA,HOUSEHOLD,11520,11763,2015-06-13,7,6,2015,24
CA_3,CA,HOUSEHOLD,11521,11804,2015-06-20,7,6,2015,25
CA_3,CA,HOUSEHOLD,11522,13654,2015-06-27,7,6,2015,26
CA_3,CA,HOUSEHOLD,11523,12186,2015-07-04,7,7,2015,27
CA_3,CA,HOUSEHOLD,11524,13093,2015-07-11,7,7,2015,28
CA_3,CA,HOUSEHOLD,11525,13244,2015-07-18,7,7,2015,29
CA_3,CA,HOUSEHOLD,11526,13009,2015-07-25,7,7,2015,30
CA_3,CA,HOUSEHOLD,11527,14625,2015-08-01,7,8,2015,31
CA_3,CA,HOUSEHOLD,11528,14281,2015-08-08,7,8,2015,32
CA_3,CA,HOUSEHOLD,11529,15171,2015-08-15,7,8,2015,33
CA_3,CA,HOUSEHOLD,11530,13374,2015-08-22,7,8,2015,34
CA_3,CA,HOUSEHOLD,11531,14222,2015-08-29,7,8,2015,35
CA_3,CA,HOUSEHOLD,11532,13007,2015-09-05,7,9,2015,36
CA_3,CA,HOUSEHOLD,11533,13432,2015-09-12,7,9,2015,37
CA_3,CA,HOUSEHOLD,11534,12744,2015-09-19,7,9,2015,38
CA_3,CA,HOUSEHOLD,11535,12604,2015-09-26,7,9,2015,39
CA_3,CA,HOUSEHOLD,11536,13287,2015-10-03,7,10,2015,40
CA_3,CA,HOUSEHOLD,11537,11916,2015-10-10,7,10,2015,41
CA_3,CA,HOUSEHOLD,11538,11820,2015-10-17,7,10,2015,42
CA_3,CA,HOUSEHOLD,11539,11577,2015-10-24,7,10,2015,43
CA_3,CA,HOUSEHOLD,11540,12417,2015-10-31,7,10,2015,44
CA_3,CA,HOUSEHOLD,11541,11230,2015-11-07,7,11,2015,45
CA_3,CA,HOUSEHOLD,11542,10590,2015-11-14,7,11,2015,46
CA_3,CA,HOUSEHOLD,11543,10313,2015-11-21,7,11,2015,47
CA_3,CA,HOUSEHOLD,11544,11118,2015-11-28,7,11,2015,48
CA_3,CA,HOUSEHOLD,11545,10733,2015-12-05,7,12,2015,49
CA_3,CA,HOUSEHOLD,11546,10542,2015-12-12,7,12,2015,50
CA_3,CA,HOUSEHOLD,11547,8568,2015-12-19,7,12,2015,51
CA_3,CA,HOUSEHOLD,11548,9872,2015-12-26,7,12,2015,52
CA_3,CA,HOUSEHOLD,11549,10449,2016-01-02,7,1,2016,53
CA_3,CA,HOUSEHOLD,11550,10067,2016-01-09,7,1,2016,1
CA_3,CA,HOUSEHOLD,11551,10502,2016-01-16,7,1,2016,2
CA_3,CA,HOUSEHOLD,11552,11703,2016-01-23,7,1,2016,3
CA_3,CA,HOUSEHOLD,11601,12498,2016-01-30,7,1,2016,4
CA_3,CA,HOUSEHOLD,11602,11440,2016-02-06,7,2,2016,5
CA_3,CA,HOUSEHOLD,11603,12103,2016-02-13,7,2,2016,6
CA_3,CA,HOUSEHOLD,11604,11904,2016-02-20,7,2,2016,7
CA_3,CA,HOUSEHOLD,11605,12648,2016-02-27,7,2,2016,8
CA_3,CA,HOUSEHOLD,11606,12355,2016-03-05,7,3,2016,9
CA_3,CA,HOUSEHOLD,11607,12196,2016-03-12,7,3,2016,10
CA_3,CA,HOUSEHOLD,11608,12189,2016-03-19,7,3,2016,11
CA_3,CA,HOUSEHOLD,11609,12123,2016-03-26,7,3,2016,12
CA_3,CA,HOUSEHOLD,11610,12654,2016-04-02,7,4,2016,13
CA_3,CA,HOUSEHOLD,11611,12545,2016-04-09,7,4,2016,14
CA_3,CA,HOUSEHOLD,11612,12144,2016-04-16,7,4,2016,15
CA_3,CA,HOUSEHOLD,11613,12075,2016-04-23,7,4,2016,16
CA_3,CA,HOUSEHOLD,11614,12792,2016-04-30,7,4,2016,17
CA_3,CA,HOUSEHOLD,11615,12161,2016-05-07,7,5,2016,18
CA_3,CA,HOUSEHOLD,11616,11940,2016-05-14,7,5,2016,19
CA_4,CA,FOODS,11417,10705,2014-05-24,7,5,2014,21
CA_4,CA,FOODS,11418,11619,2014-05-31,7,5,2014,22
CA_4,CA,FOODS,11419,12320,2014-06-07,7,6,2014,23
CA_4,CA,FOODS,11420,11736,2014-06-14,7,6,2014,24
CA_4,CA,FOODS,11421,11045,2014-06-21,7,6,2014,25
CA_4,CA,FOODS,11422,12049,2014-06-28,7,6,2014,26
CA_4,CA,FOODS,11423,12031,2014-07-05,7,7,2014,27
CA_4,CA,FOODS,11424,10925,2014-07-12,7,7,2014,28
CA_4,CA,FOODS,11425,11095,2014-07-19,7,7,2014,29
CA_4,CA,FOODS,11426,11259,2014-07-26,7,7,2014,30
CA_4,CA,FOODS,11427,11745,2014-08-02,7,8,2014,31
CA_4,CA,FOODS,11428,11497,2014-08-09,7,8,2014,32
CA_4,CA,FOODS,11429,11402,2014-08-16,7,8,2014,33
CA_4,CA,FOODS,11430,11050,2014-08-23,7,8,2014,34
CA_4,CA,FOODS,11431,11875,2014-08-30,7,8,2014,35
CA_4,CA,FOODS,11432,11647,2014-09-06,7,9,2014,36
CA_4,CA,FOODS,11433,11532,2014-09-13,7,9,2014,37
CA_4,CA,FOODS,11434,11128,2014-09-20,7,9,2014,38
CA_4,CA,FOODS,11435,11840,2014-09-27,7,9,2014,39
CA_4,CA,FOODS,11436,12374,2014-10-04,7,10,2014,40
CA_4,CA,FOODS,11437,11400,2014-10-11,7,10,2014,41
CA_4,CA,FOODS,11438,11141,2014-10-18,7,10,2014,42
CA_4,CA,FOODS,11439,11041,2014-10-25,7,10,2014,43
CA_4,CA,FOODS,11440,11170,2014-11-01,7,11,2014,44
CA_4,CA,FOODS,11441,11186,2014-11-08,7,11,2014,45
CA_4,CA,FOODS,11442,10580,2014-11-15,7,11,2014,46
CA_4,CA,FOODS,11443,10391,2014-11-22,7,11,2014,47
CA_4,CA,FOODS,11444,10011,2014-11-29,7,11,2014,48
CA_4,CA,FOODS,11445,10658,2014-12-06,7,12,2014,49
CA_4,CA,FOODS,11446,9844,2014-12-13,7,12,2014,50
CA_4,CA,FOODS,11447,8681,2014-12-20,7,12,2014,51
CA_4,CA,FOODS,11448,9267,2014-12-27,7,12,2014,52
CA_4,CA,FOODS,11449,10770,2015-01-03,7,1,2015,1
CA_4,CA,FOODS,11450,10793,2015-01-10,7,1,2015,2
CA_4,CA,FOODS,11451,10293,2015-01-17,7,1,2015,3
CA_4,CA,FOODS,11452,10900,2015-01-24,7,1,2015,4
CA_4,CA,FOODS,11501,11253,2015-01-31,7,1,2015,5
CA_4,CA,FOODS,11502,11737,2015-02-07,7,2,2015,6
CA_4,CA,FOODS,11503,9783,2015-02-14,7,2,2015,7
CA_4,CA,FOODS,11504,10293,2015-02-21,7,2,2015,8
CA_4,CA,FOODS,11505,10443,2015-02-28,7,2,2015,9
CA_4,CA,FOODS,11506,10885,2015-03-07,7,3,2015,10
CA_4,CA,FOODS,11507,10466,2015-03-14,7,3,2015,11
CA_4,CA,FOODS,11508,10849,2015-03-21,7,3,2015,12
CA_4,CA,FOODS,11509,11402,2015-03-28,7,3,2015,13
CA_4,CA,FOODS,11510,10767,2015-04-04,7,4,2015,14
CA_4,CA,FOODS,11511,11039,2015-04-11,7,4,2015,15
CA_4,CA,FOODS,11512,10858,2015-04-18,7,4,2015,16
CA_4,CA,FOODS,11513,11178,2015-04-25,7,4,2015,17
CA_4,CA,FOODS,11514,11758,2015-05-02,7,5,2015,18
CA_4,CA,FOODS,11515,10756,2015-05-09,7,5,2015,19
CA_4,CA,FOODS,11516,10790,2015-05-16,7,5,2015,20
CA_4,CA,FOODS,11517,10069,2015-05-23,7,5,2015,21
CA_4,CA,FOODS,11518,10915,2015-05-30,7,5,2015,22
CA_4,CA,FOODS,11519,10959,2015-06-06,7,6,2015,23
CA_4,CA,FOODS,11520,10773,2015-06-13,7,6,2015,24
CA_4,CA,FOODS,11521,11101,2015-06-20,7,6,2015,25
CA_4,CA,FOODS,11522,11595,2015-06-27,7,6,2015,26
CA_4,CA,FOODS,11523,11050,2015-07-04,7,7,2015,27
CA_4,CA,FOODS,11524,11497,2015-07-11,7,7,2015,28
CA_4,CA,FOODS,11525,10944,2015-07-18,7,7,2015,29
CA_4,CA,FOODS,11526,10903,2015-07-25,7,7,2015,30
CA_4,CA,FOODS,11527,11571,2015-08-01,7,8,2015,31
CA_4,CA,FOODS,11528,11237,2015-08-08,7,8,2015,32
CA_4,CA,FOODS,11529,11507,2015-08-15,7,8,2015,33
CA_4,CA,FOODS,11530,10886,2015-08-22,7,8,2015,34
CA_4,CA,FOODS,11531,11942,2015-08-29,7,8,2015,35
CA_4,CA,FOODS,11532,11443,2015-09-05,7,9,2015,36
CA_4,CA,FOODS,11533,11390,2015-09-12,7,9,2015,37
CA_4,CA,FOODS,11534,12019,2015-09-19,7,9,2015,38
CA_4,CA,FOODS,11535,11552,2015-09-26,7,9,2015,39
CA_4,CA,FOODS,11536,12619,2015-10-03,7,10,2015,40
CA_4,CA,FOODS,11537,11243,2015-10-10,7,10,2015,41
CA_4,CA,FOODS,11538,11449,2015-10-17,7,10,2015,42
CA_4,CA,FOODS,11539,11133,2015-10-24,7,10,2015,43
CA_4,CA,FOODS,11540,11036,2015-10-31,7,10,2015,44
CA_4,CA,FOODS,11541,10444,2015-11-07,7,11,2015,45
CA_4,CA,FOODS,11542,10463,2015-11-14,7,11,2015,46
CA_4,CA,FOODS,11543,9918,2015-11-21,7,11,2015,47
CA_4,CA,FOODS,11544,9494,2015-11-28,7,11,2015,48
CA_4,CA,FOODS,11545,10022,2015-12-05,7,12,2015,49
CA_4,CA,FOODS,11546,10092,2015-12-12,7,12,2015,50
CA_4,CA,FOODS,11547,8527,2015-12-19,7,12,2015,51
CA_4,CA,FOODS,11548,8792,2015-12-26,7,12,2015,52
CA_4,CA,FOODS,11549,10622,2016-01-02,7,1,2016,53
CA_4,CA,FOODS,11550,10781,2016-01-09,7,1,2016,1
CA_4,CA,FOODS,11551,11022,2016-01-16,7,1,2016,2
CA_4,CA,FOODS,11552,11269,2016-01-23,7,1,2016,3
CA_4,CA,FOODS,11601,11323,2016-01-30,7,1,2016,4
CA_4,CA,FOODS,11602,11648,2016-02-06,7,2,2016,5
CA_4,CA,FOODS,11603,11011,2016-02-13,7,2,2016,6
CA_4,CA,FOODS,11604,10828,2016-02-20,7,2,2016,7
CA_4,CA,FOODS,11605,11801,2016-02-27,7,2,2016,8
CA_4,CA,FOODS,11606,12221,2016-03-05,7,3,2016,9
CA_4,CA,FOODS,11607,11565,2016-03-12,7,3,2016,10
CA_4,CA,FOODS,11608,12384,2016-03-19,7,3,2016,11
CA_4,CA,FOODS,11609,11768,2016-03-26,7,3,2016,12
CA_4,CA,FOODS,11610,12289,2016-04-02,7,4,2016,13
CA_4,CA,FOODS,11611,11950,2016-04-09,7,4,2016,14
CA_4,CA,FOODS,11612,12440,2016-04-16,7,4,2016,15
CA_4,CA,FOODS,11613,12348,2016-04-23,7,4,2016,16
CA_4,CA,FOODS,11614,13055,2016-04-30,7,4,2016,17
CA_4,CA,FOODS,11615,12791,2016-05-07,7,5,2016,18
CA_4,CA,FOODS,11616,13195,2016-05-14,7,5,2016,19
CA_4,CA,HOBBIES,11417,2052,2014-05-24,7,5,2014,21
CA_4,CA,HOBBIES,11418,2618,2014-05-31,7,5,2014,22
CA_4,CA,HOBBIES,11419,2415,2014-06-07,7,6,2014,23
CA_4,CA,HOBBIES,11420,2396,2014-06-14,7,6,2014,24
CA_4,CA,HOBBIES,11421,2251,2014-06-21,7,6,2014,25
CA_4,CA,HOBBIES,11422,2168,2014-06-28,7,6,2014,26
CA_4,CA,HOBBIES,11423,2268,2014-07-05,7,7,2014,27
CA_4,CA,HOBBIES,11424,2155,2014-07-12,7,7,2014,28
CA_4,CA,HOBBIES,11425,1969,2014-07-19,7,7,2014,29
CA_4,CA,HOBBIES,11426,2225,2014-07-26,7,7,2014,30
CA_4,CA,HOBBIES,11427,2248,2014-08-02,7,8,2014,31
CA_4,CA,HOBBIES,11428,2171,2014-08-09,7,8,2014,32
CA_4,CA,HOBBIES,11429,1989,2014-08-16,7,8,2014,33
CA_4,CA,HOBBIES,11430,2019,2014-08-23,7,8,2014,34
CA_4,CA,HOBBIES,11431,2077,2014-08-30,7,8,2014,35
CA_4,CA,HOBBIES,11432,2012,2014-09-06,7,9,2014,36
CA_4,CA,HOBBIES,11433,2087,2014-09-13,7,9,2014,37
CA_4,CA,HOBBIES,11434,1906,2014-09-20,7,9,2014,38
CA_4,CA,HOBBIES,11435,2081,2014-09-27,7,9,2014,39
CA_4,CA,HOBBIES,11436,2099,2014-10-04,7,10,2014,40
CA_4,CA,HOBBIES,11437,2196,2014-10-11,7,10,2014,41
CA_4,CA,HOBBIES,11438,2168,2014-10-18,7,10,2014,42
CA_4,CA,HOBBIES,11439,2197,2014-10-25,7,10,2014,43
CA_4,CA,HOBBIES,11440,2231,2014-11-01,7,11,2014,44
CA_4,CA,HOBBIES,11441,2057,2014-11-08,7,11,2014,45
CA_4,CA,HOBBIES,11442,2050,2014-11-15,7,11,2014,46
CA_4,CA,HOBBIES,11443,1962,2014-11-22,7,11,2014,47
CA_4,CA,HOBBIES,11444,2136,2014-11-29,7,11,2014,48
CA_4,CA,HOBBIES,11445,2138,2014-12-06,7,12,2014,49
CA_4,CA,HOBBIES,11446,2107,2014-12-13,7,12,2014,50
CA_4,CA,HOBBIES,11447,1931,2014-12-20,7,12,2014,51
CA_4,CA,HOBBIES,11448,2130,2014-12-27,7,12,2014,52
CA_4,CA,HOBBIES,11449,1968,2015-01-03,7,1,2015,1
CA_4,CA,HOBBIES,11450,2307,2015-01-10,7,1,2015,2
CA_4,CA,HOBBIES,11451,2039,2015-01-17,7,1,2015,3
CA_4,CA,HOBBIES,11452,2483,2015-01-24,7,1,2015,4
CA_4,CA,HOBBIES,11501,2491,2015-01-31,7,1,2015,5
CA_4,CA,HOBBIES,11502,2491,2015-02-07,7,2,2015,6
CA_4,CA,HOBBIES,11503,2389,2015-02-14,7,2,2015,7
CA_4,CA,HOBBIES,11504,2502,2015-02-21,7,2,2015,8
CA_4,CA,HOBBIES,11505,2431,2015-02-28,7,2,2015,9
CA_4,CA,HOBBIES,11506,2507,2015-03-07,7,3,2015,10
CA_4,CA,HOBBIES,11507,2291,2015-03-14,7,3,2015,11
CA_4,CA,HOBBIES,11508,2379,2015-03-21,7,3,2015,12
CA_4,CA,HOBBIES,11509,2459,2015-03-28,7,3,2015,13
CA_4,CA,HOBBIES,11510,2731,2015-04-04,7,4,2015,14
CA_4,CA,HOBBIES,11511,2216,2015-04-11,7,4,2015,15
CA_4,CA,HOBBIES,11512,2381,2015-04-18,7,4,2015,16
CA_4,CA,HOBBIES,11513,2725,2015-04-25,7,4,2015,17
CA_4,CA,HOBBIES,11514,2818,2015-05-02,7,5,2015,18
CA_4,CA,HOBBIES,11515,2449,2015-05-09,7,5,2015,19
CA_4,CA,HOBBIES,11516,2637,2015-05-16,7,5,2015,20
CA_4,CA,HOBBIES,11517,2766,2015-05-23,7,5,2015,21
CA_4,CA,HOBBIES,11518,2748,2015-05-30,7,5,2015,22
CA_4,CA,HOBBIES,11519,2529,2015-06-06,7,6,2015,23
CA_4,CA,HOBBIES,11520,2722,2015-06-13,7,6,2015,24
CA_4,CA,HOBBIES,11521,2363,2015-06-20,7,6,2015,25
CA_4,CA,HOBBIES,11522,2751,2015-06-27,7,6,2015,26
CA_4,CA,HOBBIES,11523,2723,2015-07-04,7,7,2015,27
CA_4,CA,HOBBIES,11524,2744,2015-07-11,7,7,2015,28
CA_4,CA,HOBBIES,11525,2615,2015-07-18,7,7,2015,29
CA_4,CA,HOBBIES,11526,2482,2015-07-25,7,7,2015,30
CA_4,CA,HOBBIES,11527,2617,2015-08-01,7,8,2015,31
CA_4,CA,HOBBIES,11528,2684,2015-08-08,7,8,2015,32
CA_4,CA,HOBBIES,11529,2533,2015-08-15,7,8,2015,33
CA_4,CA,HOBBIES,11530,2538,2015-08-22,7,8,2015,34
CA_4,CA,HOBBIES,11531,2875,2015-08-29,7,8,2015,35
CA_4,CA,HOBBIES,11532,2518,2015-09-05,7,9,2015,36
CA_4,CA,HOBBIES,11533,2706,2015-09-12,7,9,2015,37
CA_4,CA,HOBBIES,11534,2581,2015-09-19,7,9,2015,38
CA_4,CA,HOBBIES,11535,2709,2015-09-26,7,9,2015,39
CA_4,CA,HOBBIES,11536,2672,2015-10-03,7,10,2015,40
CA_4,CA,HOBBIES,11537,2737,2015-10-10,7,10,2015,41
CA_4,CA,HOBBIES,11538,2560,2015-10-17,7,10,2015,42
CA_4,CA,HOBBIES,11539,3079,2015-10-24,7,10,2015,43
CA_4,CA,HOBBIES,11540,3200,2015-10-31,7,10,2015,44
CA_4,CA,HOBBIES,11541,2820,2015-11-07,7,11,2015,45
CA_4,CA,HOBBIES,11542,3113,2015-11-14,7,11,2015,46
CA_4,CA,HOBBIES,11543,2700,2015-11-21,7,11,2015,47
CA_4,CA,HOBBIES,11544,3180,2015-11-28,7,11,2015,48
CA_4,CA,HOBBIES,11545,2858,2015-12-05,7,12,2015,49
CA_4,CA,HOBBIES,11546,2734,2015-12-12,7,12,2015,50
CA_4,CA,HOBBIES,11547,2630,2015-12-19,7,12,2015,51
CA_4,CA,HOBBIES,11548,2621,2015-12-26,7,12,2015,52
CA_4,CA,HOBBIES,11549,2824,2016-01-02,7,1,2016,53
CA_4,CA,HOBBIES,11550,2636,2016-01-09,7,1,2016,1
