store_id,state_id,cat_id,wm_yr_wk,weekly_units,week_start,n_days,month
TX_2,TX,FOODS,11107,16268,2011-03-12,7,3
TX_2,TX,FOODS,11108,13766,2011-03-19,7,3
TX_2,TX,FOODS,11109,13795,2011-03-26,7,3
TX_2,TX,FOODS,11110,15280,2011-04-02,7,4
TX_2,TX,FOODS,11111,15766,2011-04-09,7,4
TX_2,TX,FOODS,11112,13756,2011-04-16,7,4
TX_2,TX,FOODS,11113,13235,2011-04-23,7,4
TX_2,TX,FOODS,11114,13830,2011-04-30,7,4
TX_2,TX,FOODS,11115,14519,2011-05-07,7,5
TX_2,TX,FOODS,11116,13713,2011-05-14,7,5
TX_2,TX,FOODS,11117,12980,2011-05-21,7,5
TX_2,TX,FOODS,11118,13768,2011-05-28,7,5
TX_2,TX,FOODS,11119,16744,2011-06-04,7,6
TX_2,TX,FOODS,11120,17091,2011-06-11,7,6
TX_2,TX,FOODS,11121,13919,2011-06-18,7,6
TX_2,TX,FOODS,11122,14399,2011-06-25,7,6
TX_2,TX,FOODS,11123,16246,2011-07-02,7,7
TX_2,TX,FOODS,11124,17087,2011-07-09,7,7
TX_2,TX,FOODS,11125,14844,2011-07-16,7,7
TX_2,TX,FOODS,11126,14483,2011-07-23,7,7
TX_2,TX,FOODS,11127,16058,2011-07-30,7,7
TX_2,TX,FOODS,11128,18347,2011-08-06,7,8
TX_2,TX,FOODS,11129,18626,2011-08-13,7,8
TX_2,TX,FOODS,11130,16612,2011-08-20,7,8
TX_2,TX,FOODS,11131,16113,2011-08-27,7,8
TX_2,TX,FOODS,11132,15897,2011-09-03,7,9
TX_2,TX,FOODS,11133,19232,2011-09-10,7,9
TX_2,TX,FOODS,11134,16641,2011-09-17,7,9
TX_2,TX,FOODS,11135,16816,2011-09-24,7,9
TX_2,TX,FOODS,11136,19532,2011-10-01,7,10
TX_2,TX,FOODS,11137,18797,2011-10-08,7,10
TX_2,TX,FOODS,11138,18581,2011-10-15,7,10
TX_2,TX,FOODS,11139,16789,2011-10-22,7,10
TX_2,TX,FOODS,11140,16666,2011-10-29,7,10
TX_2,TX,FOODS,11141,17985,2011-11-05,7,11
TX_2,TX,FOODS,11142,17805,2011-11-12,7,11
TX_2,TX,FOODS,11143,17713,2011-11-19,7,11
TX_2,TX,FOODS,11144,14072,2011-11-26,7,11
TX_2,TX,FOODS,11145,18018,2011-12-03,7,12
TX_2,TX,FOODS,11146,19811,2011-12-10,7,12
TX_2,TX,FOODS,11147,18429,2011-12-17,7,12
TX_2,TX,FOODS,11148,14436,2011-12-24,7,12
TX_2,TX,FOODS,11149,17617,2011-12-31,7,12
TX_2,TX,FOODS,11150,19492,2012-01-07,7,1
TX_2,TX,FOODS,11151,17962,2012-01-14,7,1
TX_2,TX,FOODS,11152,16587,2012-01-21,7,1
TX_2,TX,FOODS,11201,17976,2012-01-28,7,1
TX_2,TX,FOODS,11202,20437,2012-02-04,7,2
TX_2,TX,FOODS,11203,20855,2012-02-11,7,2
TX_2,TX,FOODS,11204,18159,2012-02-18,7,2
TX_2,TX,FOODS,11205,19006,2012-02-25,7,2
TX_2,TX,FOODS,11206,21378,2012-03-03,7,3
TX_2,TX,FOODS,11207,22839,2012-03-10,7,3
TX_2,TX,FOODS,11208,18838,2012-03-17,7,3
TX_2,TX,FOODS,11209,18934,2012-03-24,7,3
TX_2,TX,FOODS,11210,22245,2012-03-31,7,3
TX_2,TX,FOODS,11211,22716,2012-04-07,7,4
TX_2,TX,FOODS,11212,19841,2012-04-14,7,4
TX_2,TX,FOODS,11213,18907,2012-04-21,7,4
TX_2,TX,FOODS,11214,20695,2012-04-28,7,4
TX_2,TX,FOODS,11215,22683,2012-05-05,7,5
TX_2,TX,FOODS,11216,21900,2012-05-12,7,5
TX_2,TX,FOODS,11217,21005,2012-05-19,7,5
TX_2,TX,FOODS,11218,22495,2012-05-26,7,5
TX_2,TX,FOODS,11219,23829,2012-06-02,7,6
TX_2,TX,FOODS,11220,24831,2012-06-09,7,6
TX_2,TX,FOODS,11221,22526,2012-06-16,7,6
TX_2,TX,FOODS,11222,21179,2012-06-23,7,6
TX_2,TX,FOODS,11223,22363,2012-06-30,7,6
TX_2,TX,FOODS,11224,21356,2012-07-07,7,7
TX_2,TX,FOODS,11225,21002,2012-07-14,7,7
TX_2,TX,FOODS,11226,20370,2012-07-21,7,7
TX_2,TX,FOODS,11227,21267,2012-07-28,7,7
TX_2,TX,FOODS,11228,22212,2012-08-04,7,8
TX_2,TX,FOODS,11229,23856,2012-08-11,7,8
TX_2,TX,FOODS,11230,20515,2012-08-18,7,8
TX_2,TX,FOODS,11231,20866,2012-08-25,7,8
TX_2,TX,FOODS,11232,21822,2012-09-01,7,9
TX_2,TX,FOODS,11233,20165,2012-09-08,7,9
TX_2,TX,FOODS,11234,19854,2012-09-15,7,9
TX_2,TX,FOODS,11235,18684,2012-09-22,7,9
TX_2,TX,FOODS,11236,19711,2012-09-29,7,9
TX_2,TX,FOODS,11237,20424,2012-10-06,7,10
TX_2,TX,FOODS,11238,20147,2012-10-13,7,10
TX_2,TX,FOODS,11239,18645,2012-10-20,7,10
TX_2,TX,FOODS,11240,18367,2012-10-27,7,10
TX_2,TX,FOODS,11241,19441,2012-11-03,7,11
TX_2,TX,FOODS,11242,19573,2012-11-10,7,11
TX_2,TX,FOODS,11243,19715,2012-11-17,7,11
TX_2,TX,FOODS,11244,15287,2012-11-24,7,11
TX_2,TX,FOODS,11245,20150,2012-12-01,7,12
TX_2,TX,FOODS,11246,19909,2012-12-08,7,12
TX_2,TX,FOODS,11247,21482,2012-12-15,7,12
TX_2,TX,FOODS,11248,17927,2012-12-22,7,12
TX_2,TX,FOODS,11249,18784,2012-12-29,7,12
TX_2,TX,FOODS,11250,20081,2013-01-05,7,1
TX_2,TX,FOODS,11251,19381,2013-01-12,7,1
TX_2,TX,FOODS,11252,16992,2013-01-19,7,1
TX_2,TX,FOODS,11301,17044,2013-01-26,7,1
TX_2,TX,FOODS,11302,20410,2013-02-02,7,2
TX_2,TX,FOODS,11303,22203,2013-02-09,7,2
TX_2,TX,FOODS,11304,19183,2013-02-16,7,2
TX_2,TX,FOODS,11305,19307,2013-02-23,7,2
TX_2,TX,FOODS,11306,21496,2013-03-02,7,3
TX_2,TX,FOODS,11307,21441,2013-03-09,7,3
TX_2,TX,FOODS,11308,19418,2013-03-16,7,3
TX_2,TX,FOODS,11309,19675,2013-03-23,7,3
TX_2,TX,FOODS,11310,20511,2013-03-30,7,3
TX_2,TX,FOODS,11311,20878,2013-04-06,7,4
TX_2,TX,FOODS,11312,19313,2013-04-13,7,4
TX_2,TX,FOODS,11313,17105,2013-04-20,7,4
TX_2,TX,FOODS,11314,16645,2013-04-27,7,4
TX_2,TX,FOODS,11315,19343,2013-05-04,7,5
TX_2,TX,FOODS,11316,19546,2013-05-11,7,5
TX_2,TX,FOODS,11317,19939,2013-05-18,7,5
TX_2,TX,FOODS,11318,19510,2013-05-25,7,5
TX_2,TX,FOODS,11319,22498,2013-06-01,7,6
TX_2,TX,FOODS,11320,23055,2013-06-08,7,6
TX_2,TX,FOODS,11321,21434,2013-06-15,7,6
TX_2,TX,FOODS,11322,20602,2013-06-22,7,6
TX_2,TX,FOODS,11323,24630,2013-06-29,7,6
TX_2,TX,FOODS,11324,22627,2013-07-06,7,7
TX_2,TX,FOODS,11325,22010,2013-07-13,7,7
TX_2,TX,FOODS,11326,20912,2013-07-20,7,7
TX_2,TX,FOODS,11327,21701,2013-07-27,7,7
TX_2,TX,FOODS,11328,24715,2013-08-03,7,8
TX_2,TX,FOODS,11329,23041,2013-08-10,7,8
TX_2,TX,FOODS,11330,20791,2013-08-17,7,8
TX_2,TX,FOODS,11331,21057,2013-08-24,7,8
TX_2,TX,FOODS,11332,24340,2013-08-31,7,8
TX_2,TX,FOODS,11333,23853,2013-09-07,7,9
TX_2,TX,FOODS,11334,21352,2013-09-14,7,9
TX_2,TX,FOODS,11335,19744,2013-09-21,7,9
TX_2,TX,FOODS,11336,20286,2013-09-28,7,9
TX_2,TX,FOODS,11337,21510,2013-10-05,7,10
TX_2,TX,FOODS,11338,20301,2013-10-12,7,10
TX_2,TX,FOODS,11339,18138,2013-10-19,7,10
TX_2,TX,FOODS,11340,18684,2013-10-26,7,10
TX_2,TX,FOODS,11341,19734,2013-11-02,7,11
TX_2,TX,FOODS,11342,19027,2013-11-09,7,11
TX_2,TX,FOODS,11343,17908,2013-11-16,7,11
TX_2,TX,FOODS,11344,16227,2013-11-23,7,11
TX_2,TX,FOODS,11345,18257,2013-11-30,7,11
TX_2,TX,FOODS,11346,19517,2013-12-07,7,12
TX_2,TX,FOODS,11347,19269,2013-12-14,7,12
TX_2,TX,FOODS,11348,14980,2013-12-21,7,12
TX_2,TX,FOODS,11349,19385,2013-12-28,7,12
TX_2,TX,FOODS,11350,19611,2014-01-04,7,1
TX_2,TX,FOODS,11351,19286,2014-01-11,7,1
TX_2,TX,FOODS,11352,15696,2014-01-18,7,1
TX_2,TX,FOODS,11353,15202,2014-01-25,7,1
TX_2,TX,FOODS,11401,17382,2014-02-01,7,2
TX_2,TX,FOODS,11402,18629,2014-02-08,7,2
TX_2,TX,FOODS,11403,16484,2014-02-15,7,2
TX_2,TX,FOODS,11404,16543,2014-02-22,7,2
TX_2,TX,FOODS,11405,17518,2014-03-01,7,3
TX_2,TX,FOODS,11406,19234,2014-03-08,7,3
TX_2,TX,FOODS,11407,17172,2014-03-15,7,3
TX_2,TX,FOODS,11408,16228,2014-03-22,7,3
TX_2,TX,FOODS,11409,16732,2014-03-29,7,3
TX_2,TX,FOODS,11410,18985,2014-04-05,7,4
TX_2,TX,FOODS,11411,19735,2014-04-12,7,4
TX_2,TX,FOODS,11412,18940,2014-04-19,7,4
TX_2,TX,FOODS,11413,17495,2014-04-26,7,4
TX_2,TX,FOODS,11414,17896,2014-05-03,7,5
TX_2,TX,FOODS,11415,17587,2014-05-10,7,5
TX_2,TX,FOODS,11416,17198,2014-05-17,7,5
TX_2,TX,FOODS,11417,16787,2014-05-24,7,5
TX_2,TX,FOODS,11418,18381,2014-05-31,7,5
TX_2,TX,FOODS,11419,21108,2014-06-07,7,6
TX_2,TX,FOODS,11420,19890,2014-06-14,7,6
TX_2,TX,FOODS,11421,17843,2014-06-21,7,6
TX_2,TX,FOODS,11422,20267,2014-06-28,7,6
TX_2,TX,FOODS,11423,20430,2014-07-05,7,7
TX_2,TX,FOODS,11424,20547,2014-07-12,7,7
TX_2,TX,FOODS,11425,18053,2014-07-19,7,7
TX_2,TX,FOODS,11426,18132,2014-07-26,7,7
TX_2,TX,FOODS,11427,20008,2014-08-02,7,8
TX_2,TX,FOODS,11428,19638,2014-08-09,7,8
TX_2,TX,FOODS,11429,18298,2014-08-16,7,8
TX_2,TX,FOODS,11430,18785,2014-08-23,7,8
TX_2,TX,FOODS,11431,18827,2014-08-30,7,8
TX_2,TX,FOODS,11432,19418,2014-09-06,7,9
TX_2,TX,FOODS,11433,17978,2014-09-13,7,9
TX_2,TX,FOODS,11434,16734,2014-09-20,7,9
TX_2,TX,FOODS,11435,17054,2014-09-27,7,9
TX_2,TX,FOODS,11436,17873,2014-10-04,7,10
TX_2,TX,FOODS,11437,17843,2014-10-11,7,10
TX_2,TX,FOODS,11438,15884,2014-10-18,7,10
TX_2,TX,FOODS,11439,15939,2014-10-25,7,10
TX_2,TX,FOODS,11440,16583,2014-11-01,7,11
TX_2,TX,FOODS,11441,17251,2014-11-08,7,11
TX_2,TX,FOODS,11442,15899,2014-11-15,7,11
TX_2,TX,FOODS,11443,16540,2014-11-22,7,11
TX_2,TX,FOODS,11444,15252,2014-11-29,7,11
TX_2,TX,FOODS,11445,16014,2014-12-06,7,12
TX_2,TX,FOODS,11446,17499,2014-12-13,7,12
TX_2,TX,FOODS,11447,14784,2014-12-20,7,12
TX_2,TX,FOODS,11448,15068,2014-12-27,7,12
TX_2,TX,FOODS,11449,17120,2015-01-03,7,1
TX_2,TX,FOODS,11450,17068,2015-01-10,7,1
TX_2,TX,FOODS,11451,15962,2015-01-17,7,1
TX_2,TX,FOODS,11452,16127,2015-01-24,7,1
TX_2,TX,FOODS,11501,18280,2015-01-31,7,1
TX_2,TX,FOODS,11502,19877,2015-02-07,7,2
TX_2,TX,FOODS,11503,16497,2015-02-14,7,2
TX_2,TX,FOODS,11504,15111,2015-02-21,7,2
TX_2,TX,FOODS,11505,16310,2015-02-28,7,2
TX_2,TX,FOODS,11506,17379,2015-03-07,7,3
TX_2,TX,FOODS,11507,17360,2015-03-14,7,3
TX_2,TX,FOODS,11508,15734,2015-03-21,7,3
TX_2,TX,FOODS,11509,17756,2015-03-28,7,3
TX_2,TX,FOODS,11510,18120,2015-04-04,7,4
TX_2,TX,FOODS,11511,17475,2015-04-11,7,4
TX_2,TX,FOODS,11512,16890,2015-04-18,7,4
TX_2,TX,FOODS,11513,16333,2015-04-25,7,4
TX_2,TX,FOODS,11514,17704,2015-05-02,7,5
TX_2,TX,FOODS,11515,17372,2015-05-09,7,5
TX_2,TX,FOODS,11516,16087,2015-05-16,7,5
TX_2,TX,FOODS,11517,15861,2015-05-23,7,5
TX_2,TX,FOODS,11518,17382,2015-05-30,7,5
TX_2,TX,FOODS,11519,19076,2015-06-06,7,6
TX_2,TX,FOODS,11520,18663,2015-06-13,7,6
TX_2,TX,FOODS,11521,15936,2015-06-20,7,6
TX_2,TX,FOODS,11522,17088,2015-06-27,7,6
TX_2,TX,FOODS,11523,18454,2015-07-04,7,7
TX_2,TX,FOODS,11524,19722,2015-07-11,7,7
TX_2,TX,FOODS,11525,17851,2015-07-18,7,7
TX_2,TX,FOODS,11526,17615,2015-07-25,7,7
TX_2,TX,FOODS,11527,20059,2015-08-01,7,8
TX_2,TX,FOODS,11528,19343,2015-08-08,7,8
TX_2,TX,FOODS,11529,16968,2015-08-15,7,8
TX_2,TX,FOODS,11530,16158,2015-08-22,7,8
TX_2,TX,FOODS,11531,16250,2015-08-29,7,8
TX_2,TX,FOODS,11532,17566,2015-09-05,7,9
TX_2,TX,FOODS,11533,18310,2015-09-12,7,9
TX_2,TX,FOODS,11534,17422,2015-09-19,7,9
TX_2,TX,FOODS,11535,17191,2015-09-26,7,9
TX_2,TX,FOODS,11536,19365,2015-10-03,7,10
TX_2,TX,FOODS,11537,17762,2015-10-10,7,10
TX_2,TX,FOODS,11538,17387,2015-10-17,7,10
TX_2,TX,FOODS,11539,16002,2015-10-24,7,10
TX_2,TX,FOODS,11540,15544,2015-10-31,7,10
TX_2,TX,FOODS,11541,17017,2015-11-07,7,11
TX_2,TX,FOODS,11542,16389,2015-11-14,7,11
TX_2,TX,FOODS,11543,16820,2015-11-21,7,11
TX_2,TX,FOODS,11544,13972,2015-11-28,7,11
TX_2,TX,FOODS,11545,15727,2015-12-05,7,12
TX_2,TX,FOODS,11546,17480,2015-12-12,7,12
TX_2,TX,FOODS,11547,14994,2015-12-19,7,12
TX_2,TX,FOODS,11548,14930,2015-12-26,7,12
TX_2,TX,FOODS,11549,15979,2016-01-02,7,1
TX_2,TX,FOODS,11550,18180,2016-01-09,7,1
TX_2,TX,FOODS,11551,16913,2016-01-16,7,1
TX_2,TX,FOODS,11552,15878,2016-01-23,7,1
TX_2,TX,FOODS,11601,17441,2016-01-30,7,1
TX_2,TX,FOODS,11602,20834,2016-02-06,7,2
TX_2,TX,FOODS,11603,19538,2016-02-13,7,2
TX_2,TX,FOODS,11604,18665,2016-02-20,7,2
TX_2,TX,FOODS,11605,18061,2016-02-27,7,2
TX_2,TX,FOODS,11606,19149,2016-03-05,7,3
TX_2,TX,FOODS,11607,19862,2016-03-12,7,3
TX_2,TX,FOODS,11608,18739,2016-03-19,7,3
TX_2,TX,FOODS,11609,18086,2016-03-26,7,3
TX_2,TX,FOODS,11610,18663,2016-04-02,7,4
TX_2,TX,FOODS,11611,18553,2016-04-09,7,4
TX_2,TX,FOODS,11612,17706,2016-04-16,7,4
TX_2,TX,FOODS,11613,17652,2016-04-23,7,4
TX_2,TX,FOODS,11614,19086,2016-04-30,7,4
TX_2,TX,FOODS,11615,19375,2016-05-07,7,5
TX_2,TX,FOODS,11616,19369,2016-05-14,7,5
TX_2,TX,HOBBIES,11101,2069,2011-01-29,7,1
TX_2,TX,HOBBIES,11102,1903,2011-02-05,7,2
TX_2,TX,HOBBIES,11103,1976,2011-02-12,7,2
TX_2,TX,HOBBIES,11104,2122,2011-02-19,7,2
TX_2,TX,HOBBIES,11105,1574,2011-02-26,7,2
TX_2,TX,HOBBIES,11106,1757,2011-03-05,7,3
TX_2,TX,HOBBIES,11107,1980,2011-03-12,7,3
TX_2,TX,HOBBIES,11108,1695,2011-03-19,7,3
TX_2,TX,HOBBIES,11109,1973,2011-03-26,7,3
TX_2,TX,HOBBIES,11110,1929,2011-04-02,7,4
TX_2,TX,HOBBIES,11111,1884,2011-04-09,7,4
TX_2,TX,HOBBIES,11112,2031,2011-04-16,7,4
TX_2,TX,HOBBIES,11113,1822,2011-04-23,7,4
TX_2,TX,HOBBIES,11114,2317,2011-04-30,7,4
TX_2,TX,HOBBIES,11115,2037,2011-05-07,7,5
TX_2,TX,HOBBIES,11116,2275,2011-05-14,7,5
TX_2,TX,HOBBIES,11117,2046,2011-05-21,7,5
TX_2,TX,HOBBIES,11118,1823,2011-05-28,7,5
TX_2,TX,HOBBIES,11119,2037,2011-06-04,7,6
TX_2,TX,HOBBIES,11120,1963,2011-06-11,7,6
TX_2,TX,HOBBIES,11121,2116,2011-06-18,7,6
TX_2,TX,HOBBIES,11122,2189,2011-06-25,7,6
TX_2,TX,HOBBIES,11123,2074,2011-07-02,7,7
TX_2,TX,HOBBIES,11124,1999,2011-07-09,7,7
TX_2,TX,HOBBIES,11125,2165,2011-07-16,7,7
TX_2,TX,HOBBIES,11126,2155,2011-07-23,7,7
TX_2,TX,HOBBIES,11127,2074,2011-07-30,7,7
TX_2,TX,HOBBIES,11128,2054,2011-08-06,7,8
TX_2,TX,HOBBIES,11129,1926,2011-08-13,7,8
TX_2,TX,HOBBIES,11130,2099,2011-08-20,7,8
TX_2,TX,HOBBIES,11131,2027,2011-08-27,7,8
TX_2,TX,HOBBIES,11132,1776,2011-09-03,7,9
TX_2,TX,HOBBIES,11133,1924,2011-09-10,7,9
TX_2,TX,HOBBIES,11134,1906,2011-09-17,7,9
TX_2,TX,HOBBIES,11135,1906,2011-09-24,7,9
TX_2,TX,HOBBIES,11136,2115,2011-10-01,7,10
TX_2,TX,HOBBIES,11137,2037,2011-10-08,7,10
TX_2,TX,HOBBIES,11138,2036,2011-10-15,7,10
TX_2,TX,HOBBIES,11139,2340,2011-10-22,7,10
TX_2,TX,HOBBIES,11140,2138,2011-10-29,7,10
TX_2,TX,HOBBIES,11141,2085,2011-11-05,7,11
TX_2,TX,HOBBIES,11142,1994,2011-11-12,7,11
TX_2,TX,HOBBIES,11143,1833,2011-11-19,7,11
TX_2,TX,HOBBIES,11144,2035,2011-11-26,7,11
TX_2,TX,HOBBIES,11145,2216,2011-12-03,7,12
TX_2,TX,HOBBIES,11146,2232,2011-12-10,7,12
TX_2,TX,HOBBIES,11147,2307,2011-12-17,7,12
TX_2,TX,HOBBIES,11148,1644,2011-12-24,7,12
TX_2,TX,HOBBIES,11149,1886,2011-12-31,7,12
TX_2,TX,HOBBIES,11150,1958,2012-01-07,7,1
TX_2,TX,HOBBIES,11151,2029,2012-01-14,7,1
TX_2,TX,HOBBIES,11152,2115,2012-01-21,7,1
TX_2,TX,HOBBIES,11201,2280,2012-01-28,7,1
TX_2,TX,HOBBIES,11202,2226,2012-02-04,7,2
TX_2,TX,HOBBIES,11203,2157,2012-02-11,7,2
TX_2,TX,HOBBIES,11204,2136,2012-02-18,7,2
TX_2,TX,HOBBIES,11205,2212,2012-02-25,7,2
TX_2,TX,HOBBIES,11206,2132,2012-03-03,7,3
TX_2,TX,HOBBIES,11207,2160,2012-03-10,7,3
TX_2,TX,HOBBIES,11208,2245,2012-03-17,7,3
TX_2,TX,HOBBIES,11209,1989,2012-03-24,7,3
TX_2,TX,HOBBIES,11210,2125,2012-03-31,7,3
TX_2,TX,HOBBIES,11211,2200,2012-04-07,7,4
TX_2,TX,HOBBIES,11212,2337,2012-04-14,7,4
TX_2,TX,HOBBIES,11213,2122,2012-04-21,7,4
TX_2,TX,HOBBIES,11214,2304,2012-04-28,7,4
TX_2,TX,HOBBIES,11215,2282,2012-05-05,7,5
TX_2,TX,HOBBIES,11216,1959,2012-05-12,7,5
TX_2,TX,HOBBIES,11217,1906,2012-05-19,7,5
TX_2,TX,HOBBIES,11218,2197,2012-05-26,7,5
TX_2,TX,HOBBIES,11219,2448,2012-06-02,7,6
TX_2,TX,HOBBIES,11220,2278,2012-06-09,7,6
TX_2,TX,HOBBIES,11221,2286,2012-06-16,7,6
TX_2,TX,HOBBIES,11222,2406,2012-06-23,7,6
TX_2,TX,HOBBIES,11223,2075,2012-06-30,7,6
TX_2,TX,HOBBIES,11224,2186,2012-07-07,7,7
TX_2,TX,HOBBIES,11225,2554,2012-07-14,7,7
TX_2,TX,HOBBIES,11226,2179,2012-07-21,7,7
TX_2,TX,HOBBIES,11227,2169,2012-07-28,7,7
TX_2,TX,HOBBIES,11228,2036,2012-08-04,7,8
TX_2,TX,HOBBIES,11229,1952,2012-08-11,7,8
TX_2,TX,HOBBIES,11230,2115,2012-08-18,7,8
TX_2,TX,HOBBIES,11231,1938,2012-08-25,7,8
TX_2,TX,HOBBIES,11232,1918,2012-09-01,7,9
TX_2,TX,HOBBIES,11233,1924,2012-09-08,7,9
TX_2,TX,HOBBIES,11234,2231,2012-09-15,7,9
TX_2,TX,HOBBIES,11235,1920,2012-09-22,7,9
TX_2,TX,HOBBIES,11236,2186,2012-09-29,7,9
TX_2,TX,HOBBIES,11237,2029,2012-10-06,7,10
TX_2,TX,HOBBIES,11238,1945,2012-10-13,7,10
TX_2,TX,HOBBIES,11239,1918,2012-10-20,7,10
TX_2,TX,HOBBIES,11240,2032,2012-10-27,7,10
TX_2,TX,HOBBIES,11241,2069,2012-11-03,7,11
TX_2,TX,HOBBIES,11242,1928,2012-11-10,7,11
TX_2,TX,HOBBIES,11243,1919,2012-11-17,7,11
TX_2,TX,HOBBIES,11244,1827,2012-11-24,7,11
TX_2,TX,HOBBIES,11245,1955,2012-12-01,7,12
TX_2,TX,HOBBIES,11246,1946,2012-12-08,7,12
TX_2,TX,HOBBIES,11247,2083,2012-12-15,7,12
TX_2,TX,HOBBIES,11248,1764,2012-12-22,7,12
TX_2,TX,HOBBIES,11249,1727,2012-12-29,7,12
TX_2,TX,HOBBIES,11250,1789,2013-01-05,7,1
TX_2,TX,HOBBIES,11251,1972,2013-01-12,7,1
TX_2,TX,HOBBIES,11252,2360,2013-01-19,7,1
TX_2,TX,HOBBIES,11301,2713,2013-01-26,7,1
TX_2,TX,HOBBIES,11302,2425,2013-02-02,7,2
TX_2,TX,HOBBIES,11303,2534,2013-02-09,7,2
TX_2,TX,HOBBIES,11304,2709,2013-02-16,7,2
TX_2,TX,HOBBIES,11305,2988,2013-02-23,7,2
TX_2,TX,HOBBIES,11306,2412,2013-03-02,7,3
TX_2,TX,HOBBIES,11307,2687,2013-03-09,7,3
TX_2,TX,HOBBIES,11308,2790,2013-03-16,7,3
TX_2,TX,HOBBIES,11309,2652,2013-03-23,7,3
TX_2,TX,HOBBIES,11310,2679,2013-03-30,7,3
TX_2,TX,HOBBIES,11311,2838,2013-04-06,7,4
TX_2,TX,HOBBIES,11312,2944,2013-04-13,7,4
TX_2,TX,HOBBIES,11313,3004,2013-04-20,7,4
TX_2,TX,HOBBIES,11314,2236,2013-04-27,7,4
TX_2,TX,HOBBIES,11315,2820,2013-05-04,7,5
TX_2,TX,HOBBIES,11316,3086,2013-05-11,7,5
TX_2,TX,HOBBIES,11317,3116,2013-05-18,7,5
TX_2,TX,HOBBIES,11318,2884,2013-05-25,7,5
TX_2,TX,HOBBIES,11319,2797,2013-06-01,7,6
TX_2,TX,HOBBIES,11320,3142,2013-06-08,7,6
TX_2,TX,HOBBIES,11321,2809,2013-06-15,7,6
TX_2,TX,HOBBIES,11322,2828,2013-06-22,7,6
TX_2,TX,HOBBIES,11323,2873,2013-06-29,7,6
TX_2,TX,HOBBIES,11324,2909,2013-07-06,7,7
TX_2,TX,HOBBIES,11325,2804,2013-07-13,7,7
TX_2,TX,HOBBIES,11326,3142,2013-07-20,7,7
TX_2,TX,HOBBIES,11327,2914,2013-07-27,7,7
TX_2,TX,HOBBIES,11328,2993,2013-08-03,7,8
TX_2,TX,HOBBIES,11329,2766,2013-08-10,7,8
TX_2,TX,HOBBIES,11330,2701,2013-08-17,7,8
TX_2,TX,HOBBIES,11331,2802,2013-08-24,7,8
TX_2,TX,HOBBIES,11332,2228,2013-08-31,7,8
TX_2,TX,HOBBIES,11333,2849,2013-09-07,7,9
TX_2,TX,HOBBIES,11334,2735,2013-09-14,7,9
TX_2,TX,HOBBIES,11335,2951,2013-09-21,7,9
TX_2,TX,HOBBIES,11336,2816,2013-09-28,7,9
TX_2,TX,HOBBIES,11337,2665,2013-10-05,7,10
TX_2,TX,HOBBIES,11338,2824,2013-10-12,7,10
TX_2,TX,HOBBIES,11339,2873,2013-10-19,7,10
TX_2,TX,HOBBIES,11340,2913,2013-10-26,7,10
TX_2,TX,HOBBIES,11341,2564,2013-11-02,7,11
TX_2,TX,HOBBIES,11342,2774,2013-11-09,7,11
TX_2,TX,HOBBIES,11343,2797,2013-11-16,7,11
TX_2,TX,HOBBIES,11344,2412,2013-11-23,7,11
TX_2,TX,HOBBIES,11345,2616,2013-11-30,7,11
TX_2,TX,HOBBIES,11346,2442,2013-12-07,7,12
TX_2,TX,HOBBIES,11347,2384,2013-12-14,7,12
TX_2,TX,HOBBIES,11348,2214,2013-12-21,7,12
TX_2,TX,HOBBIES,11349,2458,2013-12-28,7,12
TX_2,TX,HOBBIES,11350,2436,2014-01-04,7,1
TX_2,TX,HOBBIES,11351,2373,2014-01-11,7,1
TX_2,TX,HOBBIES,11352,2080,2014-01-18,7,1
TX_2,TX,HOBBIES,11353,2130,2014-01-25,7,1
TX_2,TX,HOBBIES,11401,2296,2014-02-01,7,2
TX_2,TX,HOBBIES,11402,2192,2014-02-08,7,2
TX_2,TX,HOBBIES,11403,2162,2014-02-15,7,2
TX_2,TX,HOBBIES,11404,2044,2014-02-22,7,2
TX_2,TX,HOBBIES,11405,2041,2014-03-01,7,3
TX_2,TX,HOBBIES,11406,1941,2014-03-08,7,3
TX_2,TX,HOBBIES,11407,2116,2014-03-15,7,3
TX_2,TX,HOBBIES,11408,2037,2014-03-22,7,3
TX_2,TX,HOBBIES,11409,2175,2014-03-29,7,3
TX_2,TX,HOBBIES,11410,2015,2014-04-05,7,4
TX_2,TX,HOBBIES,11411,2137,2014-04-12,7,4
TX_2,TX,HOBBIES,11412,2202,2014-04-19,7,4
TX_2,TX,HOBBIES,11413,1963,2014-04-26,7,4
TX_2,TX,HOBBIES,11414,1947,2014-05-03,7,5
TX_2,TX,HOBBIES,11415,2155,2014-05-10,7,5
TX_2,TX,HOBBIES,11416,2095,2014-05-17,7,5
TX_2,TX,HOBBIES,11417,2026,2014-05-24,7,5
TX_2,TX,HOBBIES,11418,2161,2014-05-31,7,5
TX_2,TX,HOBBIES,11419,2149,2014-06-07,7,6
TX_2,TX,HOBBIES,11420,2239,2014-06-14,7,6
TX_2,TX,HOBBIES,11421,2060,2014-06-21,7,6
TX_2,TX,HOBBIES,11422,2084,2014-06-28,7,6
TX_2,TX,HOBBIES,11423,1757,2014-07-05,7,7
TX_2,TX,HOBBIES,11424,1789,2014-07-12,7,7
TX_2,TX,HOBBIES,11425,2010,2014-07-19,7,7
